molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL389491,COc1ccc(S(=O)(=O)NC(=O)c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)cc1OC,1.8,active,524.596,2.9352,3,10,1.8,8.744727495
CHEMBL226890,COc1ccc(S(=O)(=O)NC(=O)c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)cc1,17,active,494.57,2.9266,3,9,17,7.769551079
CHEMBL439012,O=C(C[C@@H](CCCC1CCCCC1)c1nc(C(=O)NS(=O)(=O)c2ccccc2)no1)NO,7,active,464.544,2.918,3,8,7,8.15490196
CHEMBL226840,CS(=O)(=O)N1CCC(NCc2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)CC1,3,active,471.624,2.3129,3,8,3,8.522878745
CHEMBL427430,CS(=O)(=O)NCCNCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,20,active,431.559,1.4381,4,8,20,7.698970004
CHEMBL227153,O=C(C[C@@H](CCCC1CCCCC1)c1nc(CN2CCCS2(=O)=O)no1)NO,15,active,414.528,2.3348,2,7,15,7.823908741
CHEMBL387487,O=C(C[C@@H](CCCC1CCCCC1)c1nc(CNS(=O)(=O)c2cn[nH]c2)no1)NO,88,active,440.526,2.0009,4,8,88,7.055517328
CHEMBL227102,O=C(C[C@@H](CCCC1CCCCC1)c1nc(CNS(=O)(=O)c2ccccn2)no1)NO,107,active,451.549,2.6728,3,8,107,6.970616222
CHEMBL427289,CC(C)S(=O)(=O)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,21,active,416.544,2.6271,3,7,21,7.677780705
CHEMBL389020,CS(=O)(=O)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,11,active,388.49,1.8485,3,7,11,7.958607315
CHEMBL226778,NC(=O)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,324,active,353.423,1.9676,4,6,324,6.48945499
CHEMBL390930,CC(=O)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,19,active,352.435,2.4354,3,6,19,7.721246399
CHEMBL390931,O=C(C[C@@H](CCCC1CCCCC1)c1nc(CN2CCC(O)CC2)no1)NO,13,active,394.516,2.756,3,7,13,7.886056648
CHEMBL226725,O=C(C[C@@H](CCCC1CCCCC1)c1nc(CN2CCOCC2)no1)NO,5,active,380.489,2.6315,2,7,5,8.301029996
CHEMBL229867,CN(C)Cc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,31,active,338.452,2.8609,2,6,31,7.508638306
CHEMBL229866,CC(C)(CO)NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,8,active,382.505,2.6598,4,7,8,8.096910013
CHEMBL229325,NCc1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,122,active,310.398,2.258,3,6,122,6.913640169
CHEMBL226904,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2ccc(C(=O)O)nc2)no1)NO,59,active,402.451,3.5595,3,7,59,7.229147988
CHEMBL375963,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2ccco2)no1)NO,46,active,347.415,4.0593,2,6,46,7.337242168
CHEMBL226851,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2cn[nH]c2)no1)NO,39,active,347.419,3.1894,3,6,39,7.408935393
CHEMBL226801,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2cc[nH]n2)no1)NO,74,active,347.419,3.1894,3,6,74,7.13076828
CHEMBL226748,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2ccncc2)no1)NO,2,active,358.442,3.8613,2,6,2,8.698970004
CHEMBL226747,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2ccccn2)no1)NO,25,active,358.442,3.8613,2,6,25,7.602059991
CHEMBL437924,CCOC(=O)c1cccc(-c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)c1,184,active,429.517,4.643,2,7,184,6.735182177
CHEMBL226696,CNS(=O)(=O)c1ccc(-c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)cc1,75,active,450.561,3.3744,3,7,75,7.124938737
CHEMBL229375,CCOC(=O)c1noc([C@H](CCCc2ccccc2)CC(=O)NO)n1,6600,active,347.371,2.2483,2,7,6600,5.180456064
CHEMBL154551,C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)(C)C)c1ccccc1,8765,active,467.61,3.9293,4,4,8765,5.05724808
CHEMBL226686,CN(C)C(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,9.3,active,352.435,2.5011,2,6,9.3,8.031517051
CHEMBL521443,CN1CCN(CN(C)C(=O)c2noc([C@H](CCCC3CCCCC3)CC(=O)NO)n2)CC1,54,active,450.584,2.0762,2,8,54,7.26760624
CHEMBL521410,NC(=O)c1noc([C@@H](CCCC2CCCCC2)CC(=O)NO)n1,2000,active,324.381,1.8982,3,6,2000,5.698970004
CHEMBL2204087,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)NCc3ccccc3)cc2)cc1,1000,active,526.615,3.1458,4,6,1000,6
CHEMBL2204086,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2)cc1,300,active,547.033,4.1215,4,6,300,6.522878745
CHEMBL2204084,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccc(NC(=O)N(c3ccccc3)c3ccccc3)cc2)cc1,780,active,588.686,5.1943,3,6,780,6.107905397
CHEMBL2204814,COc1ccc(CCN(CCS)S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1,9400,inactive,429.585,2.2619,1,6,9400,5.026872146
CHEMBL2204813,COc1ccc(CCN(CCCS)S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1,14000,inactive,443.612,2.652,1,6,14000,4.853871964
CHEMBL2204812,COc1ccc(CCN(CCN(O)C(N)=O)S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1,100000,inactive,471.557,1.102,2,7,100000,4
CHEMBL2204808,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccccc2S(C)(=O)=O)cc1,9100,active,456.542,1.2276,2,7,9100,5.040958608
CHEMBL2204804,COc1ccc(CCN(CCC(=O)NO)S(=O)(=O)c2ccccc2/C(N)=N\O)cc1,7100,active,436.49,0.9186,4,7,7100,5.148741651
CHEMBL2204799,O=C(CCN(CCc1ccccc1)S(=O)(=O)c1ccccc1)NO,2200,inactive,348.424,1.8155,2,4,2200,5.657577319
CHEMBL2204091,CCCCS(=O)(=O)N(CCC(=O)NO)CCc1ccc(OC)cc1,6700,inactive,358.46,1.5651,2,5,6700,5.173925197
CHEMBL2204090,COc1ccc(S(=O)(=O)NCCC(=O)NO)cc1,166000,inactive,274.298,-0.131,3,5,166000,3.779891912
CHEMBL2203295,COc1ccc(S(=O)(=O)N(CCC(=O)NO)CCc2ccc(OC)c(OC)c2)cc1,42000,inactive,438.502,1.8413,2,7,42000,4.37675071
CHEMBL2204834,COc1ccc(S(=O)(=O)N(CCC(=O)NO)CCc2ccccn2)cc1,8100,inactive,379.438,1.2191,2,6,8100,5.091514981
CHEMBL2204831,COc1ccc(S(=O)(=O)N(CCC(=O)NO)CCN2CCOCC2)cc1,81000,inactive,387.458,-0.0864,2,7,81000,4.091514981
CHEMBL2204830,COc1ccc(S(=O)(=O)N(CC(=O)NO)C(c2ccccc2)c2ccccc2)cc1,102000,inactive,426.494,2.9809,2,5,102000,3.991399828
CHEMBL82783,COc1ccc(CN(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,29000,inactive,380.422,1.4001,2,6,29000,4.537602002
CHEMBL2204827,COc1ccc(N(CC(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,73000,inactive,366.395,1.4045,2,6,73000,4.13667714
CHEMBL2204826,CCCCOC(=O)CN(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,167000,inactive,374.415,0.5346,2,7,167000,3.777283529
CHEMBL2204825,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccc(F)cc2)cc1,34000,inactive,368.386,1.5306,2,5,34000,4.468521083
CHEMBL2204823,COc1ccc(S(=O)(=O)N(CCCC(=O)NO)CCc2ccccc2)cc1,4900,inactive,392.477,2.2142,2,5,4900,5.30980392
CHEMBL2204822,COc1ccc(S(=O)(=O)N(CCCC(=O)NO)Cc2ccccc2)cc1,10000,inactive,378.45,2.1717,2,5,10000,5
CHEMBL2204821,COc1ccc(S(=O)(=O)N(CCCC(=O)NO)c2ccccc2)cc1,28000,active,364.423,2.1761,2,5,28000,4.552841969
CHEMBL2204820,COc1ccc(S(=O)(=O)N(CCC(=O)NO)CCc2ccccc2)cc1,900,inactive,378.45,1.8241,2,5,900,6.045757491
CHEMBL2204847,COc1ccc(S(=O)(=O)N(CC(=O)NO)c2ccccc2)cc1,69000,inactive,336.369,1.3959,2,5,69000,4.161150909
CHEMBL82868,COc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2ccccc2)cc1,16000,inactive,350.396,1.3915,2,5,16000,4.795880017
CHEMBL515083,COc1ccc(S(=O)(=O)N(CC(=O)O)CC(=O)NO)cc1,345000,inactive,318.307,-0.7241,3,6,345000,3.462180905
CHEMBL2204843,CNC(=O)[C@H](CCC(=O)O)NC(=O)C(CS)CC(=O)O,85000,inactive,306.34,-0.8973,5,5,85000,4.070581074
CHEMBL2204842,CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NCC(=O)O,1500000,inactive,333.297,-2.4005,6,6,1500000,2.823908741
CHEMBL4215581,COc1cccc2cc(C(=O)NCNC(=O)CCN(O)C=O)oc12,6300,active,335.316,0.4826,3,6,6300,5.200659451
CHEMBL4206785,CCCCC[C@@H](C(=O)NCNC(=O)c1cc2cccc(OC)c2o1)[C@@H](CC)N(O)C=O,126,active,433.505,3.0676,3,6,126,6.899629455
CHEMBL4211285,CCC[C@H](CN(O)C=O)C(=O)NCNC(=O)c1cc2cccc(OC)c2o1,1250,active,377.397,1.5088,3,6,1250,5.903089987
CHEMBL4435817,CCCCC[C@@H](C(=O)NCNC(=O)c1ccc(-c2ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)c(OCC)c2)o1)[C@@H](CC)N(C=O)OC(=O)C(C)(C)C,125.89,active,716.785,3.7443,5,10,125.89,6.900008766
CHEMBL4472780,CCCCC[C@@H](C(=O)NCNC(=O)c1ccc(-c2ccc(C(=O)OCC)cc2)o1)[C@@H](CC)N(O)C=O,316.23,active,501.58,3.7495,3,7,316.23,6.499996932
CHEMBL4473483,CCCCC[C@@H](C(=O)NCNC(=O)c1ccc(-c2ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)c(OCC)c2)o1)[C@@H](CC)N(C=O)OC(=O)c1ccccc1,199.53,active,736.775,4.012,5,10,199.53,6.699991797
CHEMBL4570835,CCCCC[C@@H](C(=O)NCNC(=O)c1cccc(-c2cc(OCC)cc(C(=O)O)c2)n1)[C@@H](CC)N(O)C=O,251.19,,528.606,3.4717,4,7,251.19,6.599997654
